Date,Y10,Y1,Y3,Y5,Repo
2008-03-26,7.768,7.469,7.521,7.622,7.75
2008-03-27,7.773,7.384,7.503,7.599,7.75
2008-03-28,7.874,7.469,7.559,7.698,7.75
2008-03-31,7.938,7.564,7.617,7.771,7.75
2008-04-01,7.938,7.564,7.617,7.771,7.75
2008-04-02,7.931,7.514,7.615,7.78,7.75
2008-04-03,7.887,7.483,7.597,7.745,7.75
2008-04-04,7.985,7.643,7.696,7.856,7.75
2008-04-07,7.99,7.703,7.747,7.884,7.75
2008-04-08,7.945,7.671,7.78,7.865,7.75
2008-04-09,7.925,7.658,7.761,7.835,7.75
2008-04-10,7.964,7.7,7.83,7.892,7.75
2008-04-11,8.034,7.787,7.965,7.987,7.75
2008-04-14,8.034,7.787,7.965,7.987,7.75
2008-04-15,8.018,7.773,7.946,7.975,7.75
2008-04-16,8.08,7.845,8.015,8.023,7.75
2008-04-17,8.118,7.803,8.014,8.047,7.75
2008-04-18,8.118,7.803,8.014,8.047,7.75
2008-04-21,8.178,7.854,8.045,8.072,7.75
2008-04-22,8.165,7.832,8.027,8.084,7.75
2008-04-23,8.186,7.818,8.044,8.108,7.75
2008-04-24,8.194,7.843,8.06,8.109,7.75
2008-04-25,8.175,7.841,8.04,8.097,7.75
2008-04-28,8.141,7.808,8.021,8.074,7.75
2008-04-29,8.004,7.756,7.914,7.931,7.75
2008-04-30,7.956,7.767,7.894,7.913,7.75
2008-05-01,7.956,7.767,7.894,7.913,7.75
2008-05-02,7.903,7.726,7.82,7.861,7.75
2008-05-05,7.876,7.663,7.784,7.798,7.75
2008-05-06,7.89,7.639,7.782,7.803,7.75
2008-05-07,7.925,7.655,7.817,7.862,7.75
2008-05-08,7.944,7.66,7.816,7.862,7.75
2008-05-09,7.917,7.667,7.794,7.863,7.75
2008-05-12,7.897,7.623,7.758,7.828,7.75
2008-05-13,7.914,7.688,7.774,7.84,7.75
2008-05-14,7.938,7.714,7.809,7.876,7.75
2008-05-15,7.98,7.75,7.843,7.912,7.75
2008-05-16,8.011,7.768,7.876,7.936,7.75
2008-05-19,8.011,7.768,7.876,7.936,7.75
2008-05-20,8.003,7.76,7.856,7.913,7.75
2008-05-21,8.058,7.797,7.891,7.961,7.75
2008-05-22,8.113,7.793,7.872,8.033,7.75
2008-05-23,8.088,7.822,7.886,8.059,7.75
2008-05-26,8.114,7.849,7.904,8.011,7.75
2008-05-27,8.119,7.928,7.975,8.083,7.75
2008-05-28,8.06,7.831,7.938,8.023,7.75
2008-05-29,8.104,7.889,7.98,8.072,7.75
2008-05-30,8.101,7.892,7.989,8.049,7.75
2008-06-02,8.085,7.836,7.988,8.049,7.75
2008-06-03,8.127,7.874,8.005,8.09,7.75
2008-06-04,8.141,7.891,7.986,8.11,7.75
2008-06-05,8.185,7.983,8.095,8.159,7.75
2008-06-06,8.238,7.972,8.203,8.234,7.75
2008-06-09,8.287,8.054,8.202,8.247,7.75
2008-06-10,8.289,8.029,8.182,8.235,7.75
2008-06-11,8.263,7.993,8.256,8.223,7.75
2008-06-12,8.326,8.086,8.347,8.309,8.0
2008-06-13,8.393,8.161,8.42,8.373,8.0
2008-06-16,8.358,8.114,8.401,8.343,8.0
2008-06-17,8.335,8.121,8.382,8.336,8.0
2008-06-18,8.366,8.205,8.407,8.374,8.0
2008-06-19,8.477,8.356,8.587,8.524,8.0
2008-06-20,8.627,8.603,8.832,8.664,8.0
2008-06-23,8.632,8.803,8.908,8.702,8.0
2008-06-24,8.567,8.903,8.926,8.703,8.0
2008-06-25,8.666,9.185,9.157,8.932,8.5
2008-06-26,8.612,9.115,9.253,8.908,8.5
2008-06-27,8.615,9.203,9.253,8.935,8.5
2008-06-30,8.713,9.225,9.292,8.91,8.5
2008-07-01,8.792,9.329,9.332,9.04,8.5
2008-07-02,8.808,9.304,9.351,9.066,8.5
2008-07-03,8.84,9.245,9.292,9.158,8.5
2008-07-04,9.154,9.16,9.251,9.252,8.5
2008-07-07,9.159,9.088,9.208,9.2,8.5
2008-07-08,9.294,9.205,9.302,9.293,8.5
2008-07-09,9.319,9.168,9.282,9.333,8.5
2008-07-10,9.419,9.298,9.353,9.387,8.5
2008-07-11,9.469,9.415,9.431,9.443,8.5
2008-07-14,9.383,9.403,9.41,9.43,8.5
2008-07-15,9.478,9.439,9.506,9.511,8.5
2008-07-16,9.383,9.45,9.439,9.472,8.5
2008-07-17,9.246,9.34,9.327,9.394,8.5
2008-07-18,9.096,9.253,9.336,9.344,8.5
2008-07-21,9.052,9.117,9.302,9.292,8.5
2008-07-22,9.132,9.19,9.341,9.306,8.5
2008-07-23,9.038,9.201,9.307,9.189,8.5
2008-07-24,9.07,9.274,9.255,9.151,8.5
2008-07-25,9.157,9.271,9.263,9.219,8.5
2008-07-28,9.082,9.296,9.238,9.22,8.5
2008-07-29,9.393,9.459,9.455,9.472,8.5
2008-07-30,9.321,9.402,9.4,9.387,9.0
2008-07-31,9.316,9.433,9.341,9.367,9.0
2008-08-01,9.274,9.419,9.35,9.33,9.0
2008-08-04,9.2,9.355,9.283,9.252,9.0
2008-08-05,8.988,9.15,9.193,9.148,9.0
2008-08-06,9.025,9.264,9.195,9.162,9.0
2008-08-07,9.097,9.264,9.198,9.202,9.0
2008-08-08,9.029,9.209,9.193,9.139,9.0
2008-08-11,8.908,9.091,8.929,8.97,9.0
2008-08-12,8.965,9.168,9.072,9.036,9.0
2008-08-13,9.078,9.193,9.098,9.129,9.0
2008-08-14,9.161,9.296,9.227,9.212,9.0
2008-08-15,9.161,9.296,9.227,9.212,9.0
2008-08-18,9.094,9.214,9.233,9.201,9.0
2008-08-19,9.094,9.214,9.233,9.201,9.0
2008-08-20,9.132,9.267,9.235,9.228,9.0
2008-08-21,9.206,9.307,9.309,9.269,9.0
2008-08-22,9.085,9.291,9.247,9.206,9.0
2008-08-25,8.991,9.263,9.202,9.154,9.0
2008-08-26,8.891,9.235,9.204,9.022,9.0
2008-08-27,8.885,9.193,9.207,9.01,9.0
2008-08-28,8.799,9.193,9.186,8.932,9.0
2008-08-29,8.7,9.149,9.167,8.855,9.0
2008-09-01,8.637,9.148,9.131,8.817,9.0
2008-09-02,8.609,9.048,9.079,8.688,9.0
2008-09-03,8.609,9.048,9.079,8.688,9.0
2008-09-04,8.476,8.963,9.034,8.566,9.0
2008-09-05,8.484,9.0,8.85,8.573,9.0
2008-09-08,8.494,8.829,8.781,8.599,9.0
2008-09-09,8.41,8.826,8.697,8.509,9.0
2008-09-10,8.357,8.824,8.642,8.458,9.0
2008-09-11,8.288,8.736,8.55,8.356,9.0
2008-09-12,8.348,8.7,8.555,8.37,9.0
2008-09-15,8.15,8.654,8.567,8.383,9.0
2008-09-16,8.097,8.608,8.512,8.242,9.0
2008-09-17,8.185,8.59,8.347,8.255,9.0
2008-09-18,8.384,8.807,8.516,8.346,9.0
2008-09-19,8.415,8.89,8.569,8.386,9.0
2008-09-22,8.464,8.903,8.643,8.464,9.0
2008-09-23,8.426,8.916,8.597,8.451,9.0
2008-09-24,8.632,9.004,8.696,8.556,9.0
2008-09-25,8.572,8.792,8.625,8.491,9.0
2008-09-26,8.58,8.755,8.559,8.493,9.0
2008-09-29,8.617,8.92,8.634,8.558,9.0
2008-09-30,8.617,8.92,8.634,8.558,9.0
2008-10-01,8.46,8.838,8.568,8.508,9.0
2008-10-02,8.46,8.838,8.568,8.508,9.0
2008-10-03,8.291,8.769,8.501,8.353,9.0
2008-10-06,8.102,8.469,8.406,8.198,9.0
2008-10-07,8.094,8.371,8.239,8.147,9.0
2008-10-08,7.977,8.268,8.194,8.135,9.0
2008-10-09,7.977,8.268,8.194,8.135,9.0
2008-10-10,7.814,7.665,8.151,7.995,9.0
2008-10-13,7.785,7.834,7.983,7.944,9.0
2008-10-14,7.974,8.085,8.154,8.085,9.0
2008-10-15,7.929,8.096,8.156,8.073,9.0
2008-10-16,7.714,7.622,7.699,7.831,9.0
2008-10-17,7.705,7.895,7.726,7.857,9.0
2008-10-20,7.517,7.413,7.425,7.641,8.0
2008-10-21,7.517,7.413,7.425,7.641,8.0
2008-10-22,7.589,7.397,7.427,7.629,8.0
2008-10-23,7.567,7.19,7.394,7.579,8.0
2008-10-24,7.683,7.381,7.469,7.846,8.0
2008-10-27,7.61,7.33,7.35,7.681,8.0
2008-10-28,7.61,7.33,7.35,7.681,8.0
2008-10-29,7.512,7.245,7.318,7.575,8.0
2008-10-30,7.512,7.245,7.318,7.575,8.0
2008-10-31,7.478,7.52,7.353,7.53,8.0
2008-11-03,7.561,7.408,7.33,7.504,7.5
2008-11-04,7.631,7.191,7.331,7.53,7.5
2008-11-05,7.763,7.234,7.405,7.618,7.5
2008-11-06,7.714,7.032,7.357,7.467,7.5
2008-11-07,7.711,7.019,7.286,7.467,7.5
2008-11-10,7.715,7.027,7.336,7.505,7.5
2008-11-11,7.682,6.927,7.191,7.47,7.5
2008-11-12,7.632,7.086,7.207,7.455,7.5
2008-11-13,7.632,7.086,7.207,7.455,7.5
2008-11-14,7.468,6.963,7.121,7.366,7.5
2008-11-17,7.509,7.026,7.17,7.43,7.5
2008-11-18,7.473,6.997,7.098,7.379,7.5
2008-11-19,7.403,7.005,7.025,7.316,7.5
2008-11-20,7.252,6.863,7.025,7.241,7.5
2008-11-21,7.223,6.639,6.904,7.116,7.5
2008-11-24,7.201,6.988,6.88,7.128,7.5
2008-11-25,7.215,7.188,7.028,7.166,7.5
2008-11-26,7.112,7.197,6.93,7.153,7.5
2008-11-27,7.112,7.197,6.93,7.153,7.5
2008-11-28,7.08,7.195,6.883,7.14,7.5
2008-12-01,7.065,7.145,6.858,7.09,7.5
2008-12-02,7.016,6.955,6.809,7.052,7.5
2008-12-03,6.787,6.585,6.564,6.903,7.5
2008-12-04,6.865,6.531,6.588,6.903,7.5
2008-12-05,6.771,6.427,6.539,6.79,7.5
2008-12-08,6.692,6.091,6.293,6.74,6.5
2008-12-09,6.692,6.091,6.293,6.74,6.5
2008-12-10,6.625,5.725,6.307,6.568,6.5
2008-12-11,6.473,5.624,6.096,6.433,6.5
2008-12-12,6.23,5.373,5.899,6.23,6.5
2008-12-15,6.178,5.567,6.035,6.201,6.5
2008-12-16,6.011,5.467,5.847,6.133,6.5
2008-12-17,5.813,5.516,5.783,5.947,6.5
2008-12-18,5.574,5.415,5.739,5.627,6.5
2008-12-19,5.572,5.392,5.831,5.695,6.5
2008-12-22,5.722,5.34,5.931,5.93,6.5
2008-12-23,5.746,5.39,6.03,5.943,6.5
2008-12-24,5.603,5.326,5.921,5.811,6.5
2008-12-25,5.603,5.326,5.921,5.811,6.5
2008-12-26,5.618,5.271,5.766,5.844,6.5
2008-12-29,5.549,5.044,5.586,5.677,6.5
2008-12-30,5.337,4.822,5.281,5.413,6.5
2008-12-31,5.26,4.836,5.308,5.381,6.5
2009-01-01,5.275,4.628,5.263,5.38,6.5
2009-01-02,5.349,4.566,5.108,5.133,6.5
2009-01-05,5.172,4.479,4.92,5.225,5.5
2009-01-06,5.293,4.444,5.058,5.306,5.5
2009-01-07,5.982,4.711,5.444,5.971,5.5
2009-01-08,5.982,4.711,5.444,5.971,5.5
2009-01-09,6.048,4.803,5.407,6.053,5.5
2009-01-12,5.845,4.641,5.299,5.919,5.5
2009-01-13,5.679,4.637,5.192,5.822,5.5
2009-01-14,5.576,4.549,4.961,5.713,5.5
2009-01-15,5.559,4.524,4.936,5.629,5.5
2009-01-16,5.588,4.512,4.861,5.65,5.5
2009-01-19,5.6,4.562,5.266,5.641,5.5
2009-01-20,5.682,4.612,5.362,5.777,5.5
2009-01-21,5.879,4.716,5.377,5.983,5.5
2009-01-22,5.814,4.659,5.456,5.932,5.5
2009-01-23,5.748,4.589,5.467,5.841,5.5
2009-01-26,5.742,4.589,5.467,5.841,5.5
2009-01-27,5.966,4.64,5.646,6.019,5.5
2009-01-28,6.057,4.637,5.595,5.952,5.5
2009-01-29,6.109,4.688,5.594,5.918,5.5
2009-01-30,6.187,4.625,5.575,5.982,5.5
2009-02-02,6.169,4.566,5.474,5.932,5.5
2009-02-03,6.359,4.595,5.555,5.985,5.5
2009-02-04,6.413,4.558,5.587,5.939,5.5
2009-02-05,6.5,4.61,5.585,5.974,5.5
2009-02-06,6.324,4.541,5.532,5.853,5.5
2009-02-09,6.317,4.709,5.547,5.882,5.5
2009-02-10,6.454,4.648,5.579,5.945,5.5
2009-02-11,6.316,4.644,5.561,5.877,5.5
2009-02-12,6.182,4.525,5.493,5.761,5.5
2009-02-13,6.155,4.512,5.505,5.769,5.5
2009-02-16,6.415,4.624,5.587,5.957,5.5
2009-02-17,6.489,4.738,5.619,6.087,5.5
2009-02-18,6.367,4.734,5.584,5.976,5.5
2009-02-19,6.313,4.671,5.566,5.935,5.5
2009-02-20,6.313,4.671,5.566,5.935,5.5
2009-02-23,6.313,4.671,5.566,5.935,5.5
2009-02-24,6.596,4.712,5.626,6.063,5.5
2009-02-25,6.665,4.768,5.692,6.073,5.5
2009-02-26,6.507,4.765,5.691,5.971,5.5
2009-02-27,6.328,4.685,5.566,5.878,5.5
2009-03-02,6.301,4.681,5.616,5.887,5.5
2009-03-03,6.368,4.677,5.614,5.957,5.5
2009-03-04,6.443,4.735,5.664,6.061,5.5
2009-03-05,6.429,4.607,5.696,6.047,5.0
2009-03-06,6.752,4.72,5.846,6.218,5.0
2009-03-09,6.78,4.716,6.0,6.3,5.0
2009-03-10,6.78,4.716,6.0,6.3,5.0
2009-03-11,6.78,4.716,6.0,6.3,5.0
2009-03-12,7.077,4.831,6.205,6.673,5.0
2009-03-13,6.82,4.82,6.115,6.577,5.0
2009-03-16,6.624,4.817,5.975,6.452,5.0
2009-03-17,6.756,4.943,6.148,6.587,5.0
2009-03-18,6.7,4.875,6.252,6.545,5.0
2009-03-19,6.812,5.002,6.286,6.398,5.0
2009-03-20,6.853,4.993,6.249,6.46,5.0
2009-03-23,6.648,4.923,6.301,6.501,5.0
2009-03-24,6.701,4.986,6.318,6.637,5.0
2009-03-25,6.788,4.983,6.281,6.658,5.0
2009-03-26,7.031,5.047,6.369,6.69,5.0
2009-03-27,7.031,5.047,6.369,6.69,5.0
2009-03-30,7.074,5.016,6.342,6.684,5.0
2009-03-31,7.014,4.899,6.101,6.763,5.0
2009-04-01,7.014,4.899,6.101,6.763,5.0
2009-04-02,6.951,4.892,5.993,6.794,5.0
2009-04-03,6.951,4.892,5.993,6.794,5.0
2009-04-06,7.015,4.739,5.901,6.751,5.0
2009-04-07,7.015,4.739,5.901,6.751,5.0
2009-04-08,6.863,4.522,5.601,6.569,5.0
2009-04-09,6.718,4.36,5.56,6.393,5.0
2009-04-10,6.718,4.36,5.56,6.393,5.0
2009-04-13,6.74,4.355,5.559,6.494,5.0
2009-04-14,6.74,4.355,5.559,6.494,5.0
2009-04-15,6.617,4.415,5.486,6.345,5.0
2009-04-16,6.445,4.338,5.328,6.188,5.0
2009-04-17,6.41,4.32,5.271,6.131,5.0
2009-04-20,6.396,4.314,5.321,6.12,5.0
2009-04-21,6.172,4.162,5.232,5.958,4.75
2009-04-22,6.172,4.082,5.266,6.009,4.75
2009-04-23,6.207,4.076,5.334,6.05,4.75
2009-04-24,6.124,3.98,5.382,5.945,4.75
2009-04-27,6.131,3.973,5.451,5.955,4.75
2009-04-28,6.198,3.965,5.467,5.985,4.75
2009-04-29,6.242,3.957,5.465,6.078,4.75
2009-04-30,6.242,3.957,5.465,6.078,4.75
2009-05-01,6.242,3.957,5.465,6.078,4.75
2009-05-04,6.355,4.072,5.493,6.19,4.75
2009-05-05,6.299,4.065,5.438,6.116,4.75
2009-05-06,6.187,3.903,5.33,5.928,4.75
2009-05-07,6.235,3.895,5.346,5.927,4.75
2009-05-08,6.381,3.948,5.59,6.092,4.75
2009-05-11,6.362,3.94,5.571,6.171,4.75
2009-05-12,6.405,3.932,5.731,6.248,4.75
2009-05-13,6.355,3.924,5.603,6.216,4.75
2009-05-14,6.405,3.916,5.656,6.194,4.75
2009-05-15,6.419,3.891,5.615,6.15,4.75
2009-05-18,6.299,3.846,5.487,6.076,4.75
2009-05-19,6.398,3.886,5.576,6.233,4.75
2009-05-20,6.367,3.876,5.592,6.211,4.75
2009-05-21,6.423,3.866,5.609,6.24,4.75
2009-05-22,6.477,3.836,5.676,6.294,4.75
2009-05-25,6.542,3.929,5.821,6.389,4.75
2009-05-26,6.564,3.867,5.783,6.378,4.75
2009-05-27,6.622,3.908,5.8,6.431,4.75
2009-05-28,6.699,3.898,5.817,6.527,4.75
2009-05-29,6.71,3.983,5.814,6.483,4.75
2009-06-01,6.681,3.972,5.794,6.483,4.75
2009-06-02,6.649,4.015,5.811,6.493,4.75
2009-06-03,6.579,3.899,5.773,6.449,4.75
2009-06-04,6.543,4.101,5.734,6.47,4.75
2009-06-05,6.555,4.018,5.804,6.48,4.75
2009-06-08,6.594,4.061,5.839,6.49,4.75
2009-06-09,6.653,4.105,5.857,6.522,4.75
2009-06-10,6.785,4.095,5.818,6.608,4.75
2009-06-11,6.897,4.085,5.872,6.706,4.75
2009-06-12,6.912,4.109,5.887,6.76,4.75
2009-06-15,6.905,4.154,5.867,6.727,4.75
2009-06-16,6.912,4.144,5.884,6.748,4.75
2009-06-17,6.898,4.134,5.901,6.748,4.75
2009-06-18,6.905,4.124,5.919,6.747,4.75
2009-06-19,6.921,4.093,5.896,6.724,4.75
2009-06-22,6.951,4.195,5.932,6.779,4.75
2009-06-23,7.012,4.128,5.969,6.767,4.75
2009-06-24,7.004,4.118,5.93,6.712,4.75
2009-06-25,7.002,4.164,5.928,6.701,4.75
2009-06-26,6.998,4.248,5.886,6.677,4.75
2009-06-29,6.998,4.237,5.904,6.699,4.75
2009-06-30,7.013,4.227,5.865,6.71,4.75
2009-07-01,6.982,4.159,5.788,6.595,4.75
2009-07-02,6.878,4.09,5.692,6.5,4.75
2009-07-03,6.834,4.058,5.612,6.444,4.75
2009-07-06,7.022,4.223,5.762,6.444,4.75
2009-07-07,7.076,4.213,5.779,6.45,4.75
2009-07-08,7.008,4.095,5.664,6.371,4.75
2009-07-09,6.985,4.073,5.681,6.396,4.75
2009-07-10,7.024,4.039,5.62,6.421,4.75
2009-07-13,6.994,4.028,5.618,6.396,4.75
2009-07-14,7.017,3.956,5.654,6.421,4.75
2009-07-15,7.032,3.944,5.672,6.458,4.75
2009-07-16,7.01,3.933,5.651,6.441,4.75
2009-07-17,7.01,3.897,5.624,6.503,4.75
2009-07-20,7.056,3.947,5.691,6.62,4.75
2009-07-21,7.057,3.873,5.701,6.621,4.75
2009-07-22,6.988,3.923,5.719,6.526,4.75
2009-07-23,7.004,3.849,5.698,6.527,4.75
2009-07-24,7.043,3.811,5.72,6.597,4.75
2009-07-27,6.949,3.862,5.749,6.652,4.75
2009-07-28,6.906,3.912,5.767,6.602,4.75
2009-07-29,6.906,4.027,5.843,6.618,4.75
2009-07-30,6.96,4.0,5.835,6.661,4.75
2009-07-31,6.998,4.183,5.839,6.749,4.75
2009-08-03,7.012,4.171,5.955,6.787,4.75
2009-08-04,7.008,4.354,5.875,6.77,4.75
2009-08-05,7.062,4.408,6.03,6.877,4.75
2009-08-06,7.091,4.397,6.088,6.885,4.75
2009-08-07,7.041,4.364,6.104,6.828,4.75
2009-08-10,7.095,4.419,6.151,6.904,4.75
2009-08-11,7.055,4.541,6.241,6.808,4.75
2009-08-12,7.041,4.597,6.16,6.778,4.75
2009-08-13,7.036,4.533,6.199,6.799,4.75
2009-08-14,7.112,4.514,6.216,6.881,4.75
2009-08-17,7.098,4.557,6.254,6.826,4.75
2009-08-18,7.134,4.659,6.272,6.921,4.75
2009-08-19,7.134,4.659,6.272,6.921,4.75
2009-08-20,7.184,4.648,6.231,6.939,4.75
2009-08-21,7.33,4.686,6.329,7.026,4.75
2009-08-24,7.341,4.675,6.348,7.083,4.75
2009-08-25,7.316,4.665,6.327,7.078,4.75
2009-08-26,7.228,4.583,6.306,6.86,4.75
2009-08-27,7.272,4.643,6.204,7.041,4.75
2009-08-28,7.343,4.662,6.416,7.115,4.75
2009-08-31,7.434,4.753,6.444,7.172,4.75
2009-09-01,7.424,4.772,6.484,7.16,4.75
2009-09-02,7.397,4.588,6.471,7.147,4.75
2009-09-03,7.454,4.649,6.503,7.226,4.75
2009-09-04,7.461,4.615,6.562,7.254,4.75
2009-09-07,7.297,4.456,6.61,7.15,4.75
2009-09-08,7.376,4.518,6.684,7.229,4.75
2009-09-09,7.343,4.61,6.704,7.164,4.75
2009-09-10,7.42,4.718,6.724,7.231,4.75
2009-09-11,7.368,4.79,6.831,7.246,4.75
2009-09-14,7.233,4.764,6.734,7.076,4.75
2009-09-15,7.106,4.585,6.68,7.011,4.75
2009-09-16,7.084,4.573,6.679,6.972,4.75
2009-09-17,7.149,4.638,6.783,7.038,4.75
2009-09-18,7.113,4.512,6.697,7.001,4.75
2009-09-21,7.113,4.512,6.697,7.001,4.75
2009-09-22,7.135,4.499,6.696,7.054,4.75
2009-09-23,7.091,4.408,6.612,7.041,4.75
2009-09-24,7.106,4.474,6.528,7.042,4.75
2009-09-25,7.179,4.422,6.545,7.083,4.75
2009-09-28,7.179,4.422,6.545,7.083,4.75
2009-09-29,7.215,4.476,6.607,7.164,4.75
2009-09-30,7.215,4.476,6.607,7.164,4.75
2009-10-01,7.223,4.588,6.583,7.153,4.75
2009-10-02,7.223,4.588,6.583,7.153,4.75
2009-10-05,7.164,4.409,6.561,7.101,4.75
2009-10-06,7.223,4.562,6.603,7.168,4.75
2009-10-07,7.26,4.498,6.632,7.181,4.75
2009-10-08,7.216,4.535,6.602,7.155,4.75
2009-10-09,7.326,4.666,6.642,7.251,4.75
2009-10-12,7.356,4.653,6.642,7.278,4.75
2009-10-13,7.356,4.653,6.642,7.278,4.75
2009-10-14,7.371,4.627,6.683,7.333,4.75
2009-10-15,7.371,4.7,6.682,7.32,4.75
2009-10-16,7.409,4.647,6.702,7.364,4.75
2009-10-19,7.409,4.647,6.702,7.364,4.75
2009-10-20,7.405,4.634,6.68,7.378,4.75
2009-10-21,7.35,4.53,6.657,7.406,4.75
2009-10-22,7.384,4.426,6.614,7.433,4.75
2009-10-23,7.462,4.619,6.655,7.49,4.75
2009-10-26,7.428,4.458,6.611,7.45,4.75
2009-10-27,7.335,4.535,6.545,7.383,4.75
2009-10-28,7.266,4.335,6.501,7.357,4.75
2009-10-29,7.266,4.263,6.544,7.371,4.75
2009-10-30,7.306,4.271,6.555,7.414,4.75
2009-11-02,7.306,4.271,6.555,7.414,4.75
2009-11-03,7.242,4.35,6.497,7.32,4.75
2009-11-04,7.277,4.334,6.518,7.348,4.75
2009-11-05,7.284,4.221,6.504,7.313,4.75
2009-11-06,7.321,4.268,6.431,7.269,4.75
2009-11-09,7.307,4.152,6.321,7.243,4.75
2009-11-10,7.307,4.135,6.324,7.271,4.75
2009-11-11,7.337,5.055,6.353,7.299,4.75
2009-11-12,7.359,5.132,6.357,7.299,4.75
2009-11-13,7.331,5.115,6.331,7.288,4.75
2009-11-16,7.315,5.096,6.334,7.275,4.75
2009-11-17,7.278,5.076,6.307,7.235,4.75
2009-11-18,7.267,5.049,6.305,7.249,4.75
2009-11-19,7.263,4.988,6.273,7.181,4.75
2009-11-20,7.188,4.937,6.186,7.047,4.75
2009-11-23,7.226,4.967,6.229,7.061,4.75
2009-11-24,7.201,4.972,6.232,7.062,4.75
2009-11-25,7.19,5.01,6.195,7.035,4.75
2009-11-26,7.168,4.979,6.176,7.01,4.75
2009-11-27,7.197,4.996,6.225,7.023,4.75
2009-11-30,7.257,5.076,6.29,7.051,4.75
2009-12-01,7.324,5.199,6.392,7.038,4.75
2009-12-02,7.333,5.213,6.399,7.038,4.75
2009-12-03,7.399,5.193,6.421,7.107,4.75
2009-12-04,7.475,5.201,6.485,7.149,4.75
2009-12-07,7.483,5.198,6.394,7.218,4.75
2009-12-08,7.453,5.221,6.392,7.219,4.75
2009-12-09,7.466,5.218,6.414,7.22,4.75
2009-12-10,7.532,5.258,6.444,7.261,4.75
2009-12-11,7.575,5.292,6.432,7.277,4.75
2009-12-14,7.568,5.42,6.476,7.193,4.75
2009-12-15,7.605,5.417,6.502,7.205,4.75
2009-12-16,7.691,5.327,6.588,7.242,4.75
2009-12-17,7.647,5.281,6.518,7.229,4.75
2009-12-18,7.731,5.448,6.598,7.254,4.75
2009-12-21,7.739,5.314,6.606,7.291,4.75
2009-12-22,7.711,5.399,6.582,7.266,4.75
2009-12-23,7.708,5.308,6.489,7.266,4.75
2009-12-24,7.686,5.297,6.476,7.266,4.75
2009-12-25,7.686,5.297,6.476,7.266,4.75
2009-12-28,7.686,5.297,6.476,7.266,4.75
2009-12-29,7.717,5.336,6.506,7.291,4.75
2009-12-30,7.686,5.291,6.483,7.279,4.75
2009-12-31,7.679,5.288,6.436,7.266,4.75
2010-01-01,7.695,5.098,6.368,7.241,4.75
2010-01-04,7.676,4.959,6.325,7.253,4.75
2010-01-05,7.701,4.911,6.292,7.211,4.75
2010-01-06,7.734,4.997,6.337,7.241,4.75
2010-01-07,7.778,4.976,6.335,7.266,4.75
2010-01-08,7.773,4.965,6.308,7.266,4.75
2010-01-11,7.751,4.924,6.331,7.278,4.75
2010-01-12,7.798,4.93,6.353,7.278,4.75
2010-01-13,7.767,4.926,6.328,7.278,4.75
2010-01-14,7.7,4.876,6.28,7.24,4.75
2010-01-15,7.736,4.864,6.277,7.228,4.75
2010-01-18,7.613,4.813,6.242,7.202,4.75
2010-01-19,7.635,4.809,6.274,7.207,4.75
2010-01-20,7.628,4.805,6.226,7.202,4.75
2010-01-21,7.566,4.8,6.177,7.114,4.75
2010-01-22,7.567,4.883,6.187,7.152,4.75
2010-01-25,7.583,4.808,6.204,7.164,4.75
2010-01-26,7.583,4.808,6.204,7.164,4.75
2010-01-27,7.544,4.784,6.169,7.139,4.75
2010-01-28,7.549,4.771,6.177,7.139,4.75
2010-01-29,7.591,4.762,6.165,7.154,4.75
2010-02-01,7.638,4.758,6.187,7.176,4.75
2010-02-02,7.676,4.801,6.233,7.227,4.75
2010-02-03,7.669,4.845,6.232,7.227,4.75
2010-02-04,7.693,4.793,6.207,7.227,4.75
2010-02-05,7.678,4.78,6.179,7.189,4.75
2010-02-08,7.678,4.775,6.178,7.176,4.75
2010-02-09,7.701,4.771,6.128,7.189,4.75
2010-02-10,7.788,4.766,6.151,7.24,4.75
2010-02-11,7.859,4.748,6.169,7.291,4.75
2010-02-12,7.859,4.748,6.169,7.291,4.75
2010-02-15,7.891,4.894,6.913,7.329,4.75
2010-02-16,7.868,4.839,6.929,7.342,4.75
2010-02-17,7.892,5.037,6.913,7.342,4.75
2010-02-18,7.869,5.033,6.945,7.329,4.75
2010-02-19,7.885,5.021,6.961,7.329,4.75
2010-02-22,7.846,5.017,6.928,7.304,4.75
2010-02-23,7.799,5.065,6.912,7.304,4.75
2010-02-24,7.799,5.06,6.912,7.304,4.75
2010-02-25,7.823,5.036,6.912,7.316,4.75
2010-02-26,7.864,5.034,6.927,7.343,4.75
2010-03-01,7.864,5.034,6.927,7.343,4.75
2010-03-02,7.944,5.078,6.927,7.368,4.75
2010-03-03,7.952,5.127,6.943,7.369,4.75
2010-03-04,7.945,5.175,6.91,7.343,4.75
2010-03-05,7.973,5.163,6.909,7.356,4.75
2010-03-08,8.01,5.159,6.909,7.33,4.75
2010-03-09,7.97,5.155,6.892,7.291,4.75
2010-03-10,7.978,5.15,6.892,7.304,4.75
2010-03-11,8.0,5.146,6.875,7.278,4.75
2010-03-12,8.015,5.134,6.874,7.278,4.75
2010-03-15,8.005,5.18,6.857,7.304,4.75
2010-03-16,8.005,5.18,6.857,7.304,4.75
2010-03-17,7.965,5.116,6.791,7.266,4.75
2010-03-18,7.912,5.061,6.758,7.227,4.75
